2017-08-15,4204.43
2017-08-16,4425.3
2017-08-17,4316.34
2017-08-18,4159.46
2017-08-19,4206.13
2017-08-20,4111.22
2017-08-21,4054.94
2017-08-22,4137.67
2017-08-23,4191.22
2017-08-24,4362.47
2017-08-25,4408.32
2017-08-26,4387.46
2017-08-27,4394.51
2017-08-28,4439.66
2017-08-29,4648.13
2017-08-30,4630.73
2017-08-31,4764.87
2017-09-01,4950.72
2017-09-02,4643.97
2017-09-03,4631.69
2017-09-04,4319.72
2017-09-05,4422.12
2017-09-06,4626.72
2017-09-07,4638.1
2017-09-08,4317.54
2017-09-09,4291.88
2017-09-10,4191.17
2017-09-11,4188.84
2017-09-12,4148.27
2017-09-13,3874.26
2017-09-14,3226.41
2017-09-15,3686.9
2017-09-16,3678.74
2017-09-17,3672.57
2017-09-18,4067.08
2017-09-19,3897
2017-09-20,3858.09
2017-09-21,3612.68
2017-09-22,3603.31
2017-09-23,3777.29
2017-09-24,3662.12
2017-09-25,3927.5
2017-09-26,3895.51
2017-09-27,4208.56
2017-09-28,4185.29
2017-09-29,4164.1
2017-09-30,4353.05
2017-10-01,4394.64
2017-10-02,4404.1
2017-10-03,4320.09
2017-10-04,4225.92
2017-10-05,4322.75
2017-10-06,4370.24
2017-10-07,4437.03
2017-10-08,4596.96
2017-10-09,4772.97
2017-10-10,4754.7
2017-10-11,4830.77
2017-10-12,5439.13
2017-10-13,5640.13
2017-10-14,5809.69
2017-10-15,5697.39
2017-10-16,5754.22
2017-10-17,5595.23
2017-10-18,5572.2
2017-10-19,5699.58
2017-10-20,5984.09
2017-10-21,6013.23
2017-10-22,5984.96
2017-10-23,5895.3
2017-10-24,5518.85
2017-10-25,5733.9
2017-10-26,5888.14
2017-10-27,5767.68
2017-10-28,5732.82
2017-10-29,6140.53
2017-10-30,6121.8
2017-10-31,6447.67
2017-11-01,6750.17
2017-11-02,7030
2017-11-03,7161.45
2017-11-04,7387
2017-11-05,7382.45
2017-11-06,6958.21
2017-11-07,7118.8
2017-11-08,7458.79
2017-11-09,7146.78
2017-11-10,6570.31
2017-11-11,6337
2017-11-12,5857.32
2017-11-13,6517.68
2017-11-14,6598.77
2017-11-15,7279
2017-11-16,7843.94
2017-11-17,7689.91
2017-11-18,7776.94
2017-11-19,8033.94
2017-11-20,8238.2
2017-11-21,8095.59
2017-11-22,8230.69
2017-11-23,8002.64
2017-11-24,8201.46
2017-11-25,8763.78
2017-11-26,9326.59
2017-11-27,9739.05
2017-11-28,9908.23
2017-11-29,9816.35
2017-11-30,9916.54
2017-12-01,10859.56
2017-12-02,10895.01
2017-12-03,11180.89
2017-12-04,11616.85
2017-12-05,11696.06
2017-12-06,13708.99
2017-12-07,16858.02
2017-12-08,16057.14
2017-12-09,14913.4
2017-12-10,15036.96
2017-12-11,16699.68
2017-12-12,17178.1
2017-12-13,16407.2
2017-12-14,16531.08
2017-12-15,17601.94
2017-12-16,19343.04
2017-12-17,19086.64
2017-12-18,18960.52
2017-12-19,17608.35
2017-12-20,16454.72
2017-12-21,15561.05
2017-12-22,13857.14
2017-12-23,14548.71
2017-12-24,13975.44
2017-12-25,13917.03
2017-12-26,15745.26
2017-12-27,15378.28
2017-12-28,14428.76
2017-12-29,14427.87
2017-12-30,12629.81
2017-12-31,13860.14
2018-01-01,13412.44
2018-01-02,14740.76
2018-01-03,15134.65
2018-01-04,15155.23
2018-01-05,16937.17
2018-01-06,17135.84
2018-01-07,16178.49
2018-01-08,14970.36
2018-01-09,14439.47
2018-01-10,14890.72
2018-01-11,13287.26
2018-01-12,13812.71
2018-01-13,14188.78
2018-01-14,13619.03
2018-01-15,13585.9
2018-01-16,11348.02
2018-01-17,11141.25
2018-01-18,11250.65
2018-01-19,11514.92
2018-01-20,12759.64
2018-01-21,11522.86
2018-01-22,10772.15
2018-01-23,10839.83
2018-01-24,11399.52
2018-01-25,11137.24
2018-01-26,11090.06
2018-01-27,11407.15
2018-01-28,11694.47
2018-01-29,11158.39
2018-01-30,10035
2018-01-31,10166.51
2018-02-01,9052.58
2018-02-02,8827.63
2018-02-03,9224.39
2018-02-04,8186.65
2018-02-05,6914.26
2018-02-06,7700.39
2018-02-07,7581.8
2018-02-08,8237.24
2018-02-09,8689.84
2018-02-10,8556.61
2018-02-11,8070.8
2018-02-12,8891.21
2018-02-13,8516.24
2018-02-14,9477.84
2018-02-15,10016.49
2018-02-16,10178.71
2018-02-17,11092.15
2018-02-18,10396.63
2018-02-19,11159.72
2018-02-20,11228.24
2018-02-21,10456.17
2018-02-22,9830.43
2018-02-23,10149.46
2018-02-24,9682.38
2018-02-25,9586.46
2018-02-26,10313.08
2018-02-27,10564.42
2018-02-28,10309.64
2018-03-01,10907.59
2018-03-02,11019.52
2018-03-03,11438.65
2018-03-04,11479.73
2018-03-05,11432.98
2018-03-06,10709.53
2018-03-07,9906.8
2018-03-08,9299.28
2018-03-09,9237.05
2018-03-10,8787.16
2018-03-11,9532.74
2018-03-12,9118.27
2018-03-13,9144.15
2018-03-14,8196.9
2018-03-15,8256.99
2018-03-16,8269.33
2018-03-17,7862.11
2018-03-18,8196.02
2018-03-19,8594.19
2018-03-20,8915.9
2018-03-21,8895.4
2018-03-22,8712.89
2018-03-23,8918.74
2018-03-24,8535.89
2018-03-25,8449.83
2018-03-26,8138.34
2018-03-27,7790.16
2018-03-28,7937.2
2018-03-29,7086.49
2018-03-30,6844.32
2018-03-31,6926.02
2018-04-01,6816.74
2018-04-02,7049.79
2018-04-03,7417.89
2018-04-04,6789.3
2018-04-05,6774.75
2018-04-06,6620.41
2018-04-07,6896.28
2018-04-08,7022.71
2018-04-09,6773.94
2018-04-10,6830.9
2018-04-11,6939.55
2018-04-12,7916.37
2018-04-13,7889.23
2018-04-14,8003.68
2018-04-15,8357.04
2018-04-16,8051.34
2018-04-17,7890.15
2018-04-18,8163.69
2018-04-19,8273.74
2018-04-20,8863.5
2018-04-21,8917.6
2018-04-22,8792.83
2018-04-23,8938.3
2018-04-24,9652.16
2018-04-25,8864.09
2018-04-26,9279
2018-04-27,8978.33
2018-04-28,9342.47
2018-04-29,9392.03
2018-04-30,9244.32
2018-05-01,9067.71
2018-05-02,9219.86
2018-05-03,9734.67
2018-05-04,9692.72
2018-05-05,9826.6
2018-05-06,9619.14
2018-05-07,9362.53
2018-05-08,9180.16
2018-05-09,9306
2018-05-10,9014.61
2018-05-11,8406.17
2018-05-12,8467.66
2018-05-13,8688.03
2018-05-14,8675.21
2018-05-15,8474.24
2018-05-16,8340.3
2018-05-17,8058.6
2018-05-18,8240.72
2018-05-19,8234.15
2018-05-20,8520.81
2018-05-21,8395.23
2018-05-22,7983.52
2018-05-23,7502.56
2018-05-24,7578.69
2018-05-25,7460.69
2018-05-26,7334.16
2018-05-27,7344.97
2018-05-28,7105.67
2018-05-29,7460.58
2018-05-30,7375.67
2018-05-31,7487.19
2018-06-01,7518.24
2018-06-02,7636.19
2018-06-03,7711.36
2018-06-04,7490.59
2018-06-05,7616.89
2018-06-06,7655.98
2018-06-07,7688
2018-06-08,7644.04
2018-06-09,7645.04
2018-06-10,7307.04
2018-06-11,7308.04
